id,original_title,tags
1581,The Holiday,Two woman one ( Cameron Diaz ) America one ( Kate Winslet ) Britain swap home Christmastime bad breakup boyfriend woman find romance local man ( Jude Law Jack Black ) realizes imminent return home may end relationship Comedy Romance holiday londonengland filmmaking christmasparty countryhouse roomexchange surrey romanticcomedy losangeles multiplestorylines womandirector christmas CameronDiaz KateWinslet JudeLaw JackBlack EliWallach NancyMeyers
9798,Enemy of the State,Hotshot Washington lawyer Robert Dean becomes victim hightech identity theft hacker slip incriminating video pocket Soon rogue National Security agent set recover tape destroy Dean Action Drama Thriller corruption washingtondc helicopter falselyaccused identity mexicanstandoff blackmail intelligence wiretap satellite nationalsecurityagency ( nsa ) politics explodingbuilding suspense mystery mafia conspiracy lawyer crime privacy surveillance baltimoremaryland secrethideout WillSmith GeneHackman JonVoight ReginaKing IanHart TonyScott
22897,It's Complicated,Ten year divorce Jane Jake Adler unite son 's college graduation unexpectedly end sleeping together Jake married Jane embarking new romance architect Now sort life thought figured out Comedy Romance graduation exhusband womandirector MerylStreep AlecBaldwin SteveMartin JohnKrasinski LakeBell NancyMeyers
298,Ocean's Thirteen,Danny Ocean 's team criminal back composing plan personal ever ruthless casino owner Willy Bank doublecrosses Reuben Tishkoff causing heart attack Danny Ocean vow team anything bring Willy Bank along everything he 's got Even mean asking help enemy Crime Thriller casino thief revenge heist lasvegas pretendingtoberich laborstrike GeorgeClooney BradPitt MattDamon AlPacino BernieMac StevenSoderbergh
7484,Open Season,Boog domesticated 900lb Grizzly bear find stranded wood 3 day Open Season Forced rely Elliot fasttalking mule deer two form unlikely friendship must quickly rally forest animal form ragtag army hunter Adventure Animation Family hunter mountain garage grizzlybear bunny chase forest deer bear hunt MartinLawrence AshtonKutcher GarySinise DebraMessing BillyConnolly JillCulton RogerAllers AnthonyStacchi
157350,Divergent,world divided faction based personality type Tris learns classified Divergent fit in discovers plot destroy Divergents Tris mysterious Four must find make Divergents dangerous late Adventure Action ScienceFiction basedonnovel dystopia youth dystopicfuture castesystem divergent basedonyoungadultnovel ShaileneWoodley TheoJames KateWinslet MilesTeller RayStevenson NeilBurger
853,Enemy at the Gates,Enemy Gates war film JeanJacques Annaud 2001 take place battle Stalingard World War II Russians Germans War winter sniper worldwarii stalingrad JudeLaw RachelWeisz EdHarris JosephFiennes BobHoskins JeanJacquesAnnaud
10159,The Rundown,Travis mouthy son criminal disappears Amazon search treasured artifact father sends Beck becomes Travis 's rival affection Mariana mysterious Brazilian woman steely disposition Beck man word take discipline muster work Travis nab tyrant who 's treasure Adventure Action Comedy Thriller hunter bounty bountyhunter fight amazon treasurehunt jungle DwayneJohnson SeannWilliamScott RosarioDawson ChristopherWalken ErnieReyesJr PeterBerg
9593,Last Action Hero,Danny obsessed fictional movie character action hero Jack Slater magical ticket transport Jack 's latest adventure Danny find world movie magic reality collide Danny save life hero new friend Adventure Fantasy Action Comedy Family magic movieinmovie spoof magicalobject cartooncat ticket selfreferential projectionist child'spointofview ArnoldSchwarzenegger FMurrayAbraham ArtCarney CharlesDance FrankMcRae JohnMcTiernan
1904,Memoirs of a Geisha,sweeping romantic epic set Japan year World War II penniless Japanese child torn family work maid geisha house Drama History Romance japan prostitute sistersisterrelationship brothel worldwarii geisha ZhangZiyi GongLi YoukiKudoh TsaiChin SuzukaOhgo RobMarshall
9615,The Fast and the Furious: Tokyo Drift,order avoid jail sentence Sean Boswell head Tokyo live military father lowrent section city Shaun get caught underground world drift racing Action Crime Drama Thriller carrace carjourney carmechanic auto cargarage autotuning drifting car automobileracing LucasBlack NathalieKelley SungKang ShadMoss BrianTee JustinLin
51052,Arthur Christmas,Christmas Santa vast army highly trained elf produce gift distribute around world one night However one 600 million child receive gift Santa Christmas Eve missed deemed ‘ acceptable one Arthur Arthur Claus Santas misfit son executes unauthorized rookie mission get last present half way around globe dawn Christmas morning Drama Animation Family Comedy holiday santaclaus duringcreditsstinger womandirector christmas JamesMcAvoy HughLaurie BillNighy JimBroadbent ImeldaStaunton BarryCook SarahSmith
297,Meet Joe Black,grim reaper come collect soul megamogul Bill Parrish arrives proposition : Host `` vacation '' among living trade day existence Parrish agrees using pseudonym Joe Black Death begin taking part Parrish 's daily agenda fall love man 's daughter Yet Black 's holiday over Parrish 's life Fantasy Drama Mystery lifeanddeath loveatfirstsight brokenengagement firework religionandsupernatural teenagecrush fate doctor millionaire BradPitt AnthonyHopkins ClaireForlani JeffreyTambor MarciaGayHarden MartinBrest
9884,Collateral Damage,Firefighter Gordon Brewer plunged complex dangerous world international terrorism loses wife child bombing credited Claudio 'The Wolf ' Perrini Action Thriller Drama terrorist fbi colombia fireman revenge explosion carexplosion bombattack ArnoldSchwarzenegger FrancescaNeri EliasKoteas CliffCurtis JohnTurturro AndrewDavis
16858,All That Jazz,Bob Fosse 's semiautobiographical film celebrates show business stripped glitz giddy illusion Joe Gideon ( Roy Scheider ) top heap one successful director choreographer musical theatre feel world slowly collapsing around himhis obsession work almost destroyed personal life bottle pill keep going Drama Music showbusiness filmmaking tapdancing movieinmovie divorce tvshowinfilm standupcomedian broadway rainstorm surgery dreamsequence editing semiautobiographical restroom screeningroom amphetamine prescriptiondrugabuse RoyScheider JessicaLange LelandPalmer AnnReinking BenVereen BobFosse
62764,Mirror Mirror,spends money evil enchantress queen scheme marry handsome wealthy prince There 's one problem he 's love beautiful princess Snow White Now joined seven rebellious dwarf Snow White launch epic battle good v evil Adventure Fantasy Drama Comedy ScienceFiction Family attemptedmurder fairytale blackmagic cockroach villainess goodvsevil womanfightsman insecurity mirror snowkingdom snowwhite evilqueen enchantress gala financialproblem pendant halfnakedman returningmoney evilplot duringcreditsstinger JuliaRoberts LilyCollins ArmieHammer NathanLane MartinKlebba TarsemSingh
22538,Scott Pilgrim vs. the World,Scott Pilgrim film adaptation critically acclaimed awardwinning series graphic novel name Canadian cartoonist Bryan Lee OMalley Scott Pilgrim 23 year old Canadian slacker wannabe rockstar fall love American delivery girl Ramona V Flowers must defeat seven `` evil ex '' able date her Action Adventure Comedy whipping hipster underagegirlfriend animatedflashback character'spointofviewcamerashot unconsciousness girlfight vegan aftercreditsstinger MichaelCera MaryElizabethWinstead KieranCulkin ChrisEvans AnnaKendrick EdgarWright
9341,The Core,Geophysicist Dr Josh Keyes discovers unknown force caused earth 's inner core stop rotating planet 's magnetic field rapidly deteriorating atmosphere literally start come apart seam catastrophic consequence resolve crisis Keyes along team world 's gifted scientist travel earth 's core mission : detonate device reactivate core Action Thriller Adventure ScienceFiction magneticfield centeroftheearth disasterfilm AaronEckhart HilarySwank DelroyLindo StanleyTucci TchékyKaryo JonAmiel
12107,Nutty Professor II: The Klumps,hilarity begin professor Sherman Klump find romance fellow DNA specialist Denise Gaines discovers brilliant formula revers aging Sherman 's thin obnoxious alter ego Buddy Love want outand big piece action Buddy get loose thing get seriously nutty Fantasy Comedy Romance ScienceFiction alterego madscientist family dean duringcreditsstinger researchlaboratory EddieMurphy JanetJackson LarryMiller JohnAles RichardGant PeterSegal
9637,Scooby-Doo,Mystery Inc gang gone separate way apart two year receive invitation Spooky Island knowing others also invited show discover amusement park affect young visitor strange way Mystery Adventure Comedy amateurdetective voodoo resort crimesolving FreddiePrinzeJr SarahMichelleGellar MatthewLillard LindaCardellini RowanAtkinson RajaGosnell
49049,Dredd,future America dystopian wasteland latest scourge MaMa prostituteturneddrug pusher dangerous new drug aim take city possibility stopping elite group urban police called Judges combine duty judge jury executioner deliver brutal brand swift justice even topranking Judge Dredd discovers taking MaMa isnt easy seems explosive adaptation hugely popular comic series Action ScienceFiction usa corruption crimefighter judge metropolis law postapocalyptic dystopia executivecase police futuristic basedoncomicbook gore survival gunfight gangster extremeviolence psychic violence criminal justice druglord basedongraphicnovel dystopicfuture darkhumor expertmarksman rookie dredd 2000ad KarlUrban OliviaThirlby LenaHeadey WoodHarris JasonCope PeteTravis
9339,Click,workaholic architect find universal remote allows fastforward rewind different part life Complications arise remote start overrule choice Comedy Drama Fantasy Romance regret workaholic heartattack architect dyinganddeath timetravel remotecontrol child liposuction hospital wedding dog secondchance alternatereality fatherhood obese AdamSandler KateBeckinsale ChristopherWalken DavidHasselhoff HenryWinkler FrankCoraci
16281,Creepshow,Inspired EC comic 1950s George ARomero Stephen King bring five tale terror screen Horror Comedy Fantasy monster halloween meteor buriedalive cockroach anthology basedoncomicbook gore animatedsequence zombie livingdead HalHolbrook AdrienneBarbeau FritzWeaver LeslieNielsen CarrieNye GeorgeARomero
39691,Cats & Dogs 2 : The Revenge of Kitty Galore,ongoing war canine feline specie put hold join force thwart rogue cat spy sinister plan conquest Comedy Family torture aftercreditsstinger duringcreditsstinger 3d JamesMarsden NickNolte ChristinaApplegate BetteMidler PascaleHutton BradPeyton
8247,Jumper,David Rice man know boundary Jumper born uncanny ability teleport instantly anywhere Earth discovers others like himself David thrust dangerous bloodthirsty war hunted sinister determined group zealot sworn destroy Jumpers Now Davids extraordinary gift may hope survival ! Adventure Fantasy ScienceFiction adolescence basedonnovel lossofchild fight chase teleportation supernaturalpowers leapintime enemy motherlylove HaydenChristensen JamieBell SamuelLJackson RachelBilson MichaelRooker DougLiman
